transaction id,transaction_type,merchant_category,amount (INR),transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend
TXN0000243904,Recharge,Transport,108,SUCCESS,26-35,46-55,Telangana,IndusInd,ICICI,Android,4G,0,1,Friday,0
TXN0000233021,Recharge,Grocery,172,SUCCESS,56+,18-25,Tamil Nadu,Kotak,SBI,Android,4G,0,21,Monday,0
TXN0000182171,P2P,Utilities,833,SUCCESS,18-25,26-35,West Bengal,SBI,IndusInd,Android,4G,0,14,Monday,0
TXN0000110131,P2M,Grocery,1313,FAILED,46-55,36-45,Uttar Pradesh,Yes Bank,Kotak,Android,4G,0,15,Wednesday,0
TXN0000161041,Bill Payment,Entertainment,493,SUCCESS,26-35,46-55,Uttar Pradesh,Kotak,HDFC,Android,5G,0,18,Tuesday,0
TXN0000182241,P2P,Grocery,1471,SUCCESS,36-45,26-35,West Bengal,HDFC,ICICI,Android,5G,0,21,Monday,0
TXN0000068620,P2P,Utilities,5008,SUCCESS,26-35,46-55,Andhra Pradesh,SBI,PNB,iOS,4G,0,15,Tuesday,0
TXN0000187648,P2M,Other,430,SUCCESS,18-25,18-25,Telangana,HDFC,PNB,Android,3G,0,17,Saturday,1
TXN0000235114,P2M,Transport,38,SUCCESS,36-45,18-25,Rajasthan,Axis,SBI,Android,4G,0,17,Friday,0
TXN0000050972,Recharge,Grocery,1584,SUCCESS,36-45,46-55,Delhi,SBI,Axis,iOS,4G,0,12,Sunday,1
TXN0000151427,P2M,Grocery,241,SUCCESS,46-55,18-25,Andhra Pradesh,SBI,ICICI,Android,4G,0,12,Wednesday,0
TXN0000115268,P2M,Utilities,2911,SUCCESS,26-35,26-35,Karnataka,HDFC,Kotak,Android,5G,0,20,Tuesday,0
TXN0000244762,P2P,Grocery,172,SUCCESS,36-45,36-45,Maharashtra,PNB,ICICI,iOS,5G,0,22,Tuesday,0
TXN0000158309,P2P,Entertainment,383,SUCCESS,26-35,18-25,Uttar Pradesh,SBI,Axis,Android,4G,0,15,Sunday,1
TXN0000001253,P2P,Fuel,2875,SUCCESS,46-55,36-45,Maharashtra,SBI,Yes Bank,Android,4G,0,23,Wednesday,0
TXN0000066767,P2M,Food,299,SUCCESS,18-25,46-55,Telangana,ICICI,ICICI,Android,4G,0,11,Saturday,1
TXN0000104825,P2M,Grocery,317,SUCCESS,18-25,36-45,Tamil Nadu,HDFC,SBI,Android,WiFi,0,16,Wednesday,0
TXN0000197991,P2P,Grocery,1374,SUCCESS,26-35,46-55,Delhi,Yes Bank,PNB,iOS,5G,0,21,Thursday,0
TXN0000206525,Bill Payment,Utilities,3256,FAILED,26-35,46-55,Uttar Pradesh,HDFC,IndusInd,iOS,5G,0,16,Saturday,1
TXN0000088734,Recharge,Food,1382,FAILED,26-35,26-35,Gujarat,ICICI,Yes Bank,iOS,WiFi,0,19,Sunday,1
TXN0000133884,P2P,Shopping,1921,SUCCESS,36-45,36-45,Rajasthan,SBI,Yes Bank,Android,5G,0,17,Tuesday,0
TXN0000191618,Bill Payment,Grocery,455,SUCCESS,26-35,26-35,Uttar Pradesh,Kotak,Axis,Android,4G,0,20,Tuesday,0
TXN0000184079,P2P,Food,164,SUCCESS,18-25,46-55,Maharashtra,IndusInd,Kotak,Android,4G,0,20,Friday,0
TXN0000121535,P2M,Grocery,727,SUCCESS,46-55,36-45,Tamil Nadu,SBI,SBI,Android,5G,0,15,Sunday,1
TXN0000206804,P2M,Utilities,1726,SUCCESS,26-35,36-45,Karnataka,Yes Bank,Yes Bank,Android,4G,0,20,Sunday,1
TXN0000137024,P2M,Fuel,429,SUCCESS,36-45,26-35,West Bengal,Yes Bank,SBI,Android,4G,0,21,Tuesday,0
TXN0000022191,P2P,Food,595,SUCCESS,26-35,18-25,Rajasthan,Axis,SBI,Android,4G,0,19,Saturday,1
TXN0000225462,P2M,Other,814,SUCCESS,18-25,26-35,West Bengal,PNB,Yes Bank,Android,5G,0,19,Saturday,1
TXN0000127993,P2P,Shopping,885,SUCCESS,26-35,26-35,Karnataka,ICICI,SBI,iOS,4G,0,12,Sunday,1
TXN0000111814,Recharge,Other,508,SUCCESS,26-35,36-45,Uttar Pradesh,Kotak,IndusInd,iOS,4G,0,17,Friday,0
TXN0000003517,P2M,Food,70,SUCCESS,36-45,36-45,Delhi,PNB,SBI,Android,5G,0,13,Saturday,1
TXN0000120244,P2P,Grocery,751,SUCCESS,26-35,46-55,Andhra Pradesh,IndusInd,PNB,Android,5G,0,17,Tuesday,0
TXN0000106753,Recharge,Food,122,SUCCESS,26-35,26-35,Maharashtra,ICICI,IndusInd,Android,4G,0,16,Monday,0
TXN0000227468,P2M,Shopping,5053,SUCCESS,18-25,26-35,Telangana,ICICI,IndusInd,iOS,5G,0,21,Friday,0
TXN0000062293,P2M,Shopping,1920,SUCCESS,26-35,36-45,Uttar Pradesh,IndusInd,PNB,Android,5G,0,10,Sunday,1
TXN0000057693,P2M,Grocery,2713,SUCCESS,26-35,26-35,Uttar Pradesh,ICICI,Yes Bank,Android,4G,0,15,Thursday,0
TXN0000168124,P2P,Shopping,702,SUCCESS,36-45,26-35,Andhra Pradesh,Axis,SBI,Android,5G,0,2,Saturday,1
TXN0000181298,P2M,Food,93,SUCCESS,46-55,26-35,Delhi,IndusInd,SBI,Android,4G,0,17,Saturday,1
TXN0000211958,Bill Payment,Other,378,SUCCESS,36-45,36-45,Uttar Pradesh,SBI,IndusInd,iOS,5G,0,18,Thursday,0
TXN0000205676,Recharge,Food,625,SUCCESS,36-45,26-35,Uttar Pradesh,SBI,IndusInd,Android,4G,0,13,Monday,0
TXN0000022043,P2M,Utilities,1106,SUCCESS,18-25,18-25,Karnataka,SBI,ICICI,iOS,5G,0,13,Thursday,0
TXN0000054963,P2M,Grocery,512,SUCCESS,18-25,18-25,Maharashtra,Yes Bank,ICICI,Android,WiFi,0,10,Sunday,1
TXN0000140976,P2M,Other,243,SUCCESS,56+,46-55,Maharashtra,Axis,Yes Bank,iOS,WiFi,0,21,Thursday,0
TXN0000031175,Bill Payment,Transport,58,SUCCESS,26-35,56+,Tamil Nadu,HDFC,IndusInd,iOS,WiFi,0,11,Wednesday,0
TXN0000146972,P2M,Grocery,500,SUCCESS,46-55,46-55,Gujarat,SBI,HDFC,Android,4G,0,20,Saturday,1
TXN0000210152,P2P,Shopping,2212,SUCCESS,18-25,26-35,Andhra Pradesh,Axis,PNB,Android,5G,0,12,Sunday,1
TXN0000053312,P2M,Shopping,262,SUCCESS,26-35,26-35,Telangana,HDFC,PNB,iOS,4G,0,19,Thursday,0
TXN0000215554,P2M,Grocery,136,SUCCESS,18-25,18-25,Karnataka,SBI,Kotak,Android,4G,0,17,Tuesday,0
TXN0000128779,P2M,Transport,39,SUCCESS,26-35,18-25,Andhra Pradesh,IndusInd,Yes Bank,Android,4G,0,16,Monday,0
TXN0000151131,Bill Payment,Transport,301,SUCCESS,36-45,46-55,Andhra Pradesh,HDFC,SBI,iOS,WiFi,0,8,Friday,0
TXN0000060039,P2M,Transport,89,SUCCESS,56+,18-25,Andhra Pradesh,PNB,PNB,iOS,4G,0,15,Thursday,0
TXN0000116657,P2M,Food,240,SUCCESS,26-35,26-35,Maharashtra,SBI,HDFC,iOS,3G,0,10,Wednesday,0
TXN0000063134,P2P,Entertainment,267,SUCCESS,26-35,26-35,Telangana,Yes Bank,Kotak,iOS,5G,0,11,Saturday,1
TXN0000080019,Bill Payment,Utilities,1859,SUCCESS,36-45,26-35,Karnataka,SBI,Axis,Android,4G,0,13,Friday,0
TXN0000110490,P2P,Fuel,1849,SUCCESS,26-35,56+,Maharashtra,PNB,SBI,iOS,4G,0,13,Tuesday,0
TXN0000151539,P2M,Entertainment,1200,SUCCESS,18-25,36-45,West Bengal,ICICI,SBI,Android,4G,0,17,Friday,0
TXN0000238598,P2P,Fuel,695,SUCCESS,36-45,36-45,Rajasthan,PNB,IndusInd,Android,4G,0,15,Thursday,0
TXN0000243486,P2P,Other,171,SUCCESS,56+,56+,West Bengal,ICICI,Yes Bank,Android,4G,0,10,Wednesday,0
TXN0000199649,Bill Payment,Fuel,748,FAILED,26-35,18-25,Maharashtra,Yes Bank,ICICI,Android,WiFi,0,20,Tuesday,0
TXN0000200570,P2P,Grocery,435,SUCCESS,18-25,36-45,Karnataka,SBI,Yes Bank,Android,4G,0,17,Thursday,0
TXN0000025501,P2M,Shopping,250,SUCCESS,36-45,36-45,Tamil Nadu,ICICI,HDFC,Android,4G,0,14,Saturday,1
TXN0000123630,P2M,Healthcare,3335,SUCCESS,56+,46-55,Telangana,PNB,HDFC,Android,4G,0,17,Thursday,0
TXN0000111002,Recharge,Other,371,SUCCESS,26-35,26-35,Maharashtra,PNB,ICICI,iOS,4G,0,23,Saturday,1
TXN0000241767,P2M,Shopping,1626,SUCCESS,36-45,26-35,Telangana,HDFC,HDFC,iOS,5G,0,16,Sunday,1
TXN0000132002,P2P,Transport,71,SUCCESS,56+,36-45,Uttar Pradesh,ICICI,ICICI,iOS,5G,0,19,Friday,0
TXN0000012298,P2M,Grocery,214,FAILED,18-25,26-35,Rajasthan,Axis,ICICI,Android,WiFi,0,7,Tuesday,0
TXN0000183466,P2P,Other,1349,SUCCESS,46-55,26-35,Delhi,PNB,Kotak,Android,WiFi,0,19,Wednesday,0
TXN0000087389,P2M,Grocery,1260,SUCCESS,26-35,36-45,Uttar Pradesh,SBI,IndusInd,Web,5G,0,13,Tuesday,0
TXN0000141995,P2M,Shopping,258,SUCCESS,36-45,26-35,Maharashtra,SBI,Kotak,Android,4G,0,20,Sunday,1
TXN0000121289,Recharge,Food,771,SUCCESS,26-35,18-25,Telangana,Yes Bank,HDFC,iOS,3G,0,9,Thursday,0
TXN0000105387,P2M,Grocery,605,SUCCESS,18-25,46-55,Maharashtra,IndusInd,Axis,Android,WiFi,0,11,Thursday,0
TXN0000169591,P2P,Entertainment,211,SUCCESS,18-25,36-45,Uttar Pradesh,Axis,HDFC,Android,5G,0,11,Tuesday,0
TXN0000217559,P2P,Utilities,2564,SUCCESS,26-35,56+,Andhra Pradesh,Kotak,SBI,Android,4G,0,16,Monday,0
TXN0000101949,Recharge,Utilities,4711,SUCCESS,36-45,26-35,Telangana,Yes Bank,PNB,Android,4G,0,13,Friday,0
TXN0000191362,P2M,Transport,160,FAILED,36-45,46-55,Maharashtra,SBI,HDFC,iOS,5G,0,18,Tuesday,0
TXN0000177927,P2M,Utilities,637,SUCCESS,56+,18-25,Delhi,IndusInd,ICICI,Android,4G,0,20,Wednesday,0
TXN0000193840,P2P,Shopping,549,SUCCESS,36-45,46-55,West Bengal,Axis,Axis,Android,5G,0,12,Sunday,1
TXN0000229639,Recharge,Grocery,570,SUCCESS,26-35,26-35,Andhra Pradesh,HDFC,Yes Bank,Android,4G,0,15,Sunday,1
TXN0000005584,P2M,Grocery,867,SUCCESS,56+,18-25,Uttar Pradesh,HDFC,SBI,iOS,5G,0,12,Friday,0
TXN0000039082,P2M,Shopping,9187,SUCCESS,26-35,26-35,Uttar Pradesh,HDFC,ICICI,iOS,5G,0,14,Wednesday,0
TXN0000052117,Bill Payment,Transport,131,SUCCESS,26-35,36-45,Telangana,IndusInd,SBI,Android,WiFi,0,9,Thursday,0
TXN0000191573,Bill Payment,Education,2387,SUCCESS,18-25,26-35,Tamil Nadu,HDFC,SBI,Android,4G,0,22,Monday,0
TXN0000131643,P2P,Utilities,9939,SUCCESS,46-55,18-25,Gujarat,Kotak,ICICI,iOS,5G,0,10,Wednesday,0
TXN0000083310,P2P,Other,476,SUCCESS,18-25,18-25,Uttar Pradesh,SBI,ICICI,iOS,4G,0,17,Monday,0
TXN0000107052,P2P,Transport,457,SUCCESS,26-35,36-45,Andhra Pradesh,SBI,PNB,iOS,WiFi,0,20,Thursday,0
TXN0000160134,P2P,Shopping,741,SUCCESS,18-25,18-25,Delhi,Axis,Kotak,Android,5G,0,18,Sunday,1
TXN0000165697,P2P,Food,1145,SUCCESS,46-55,18-25,Maharashtra,ICICI,SBI,Android,4G,0,21,Sunday,1
TXN0000248497,P2P,Fuel,501,SUCCESS,36-45,18-25,West Bengal,Yes Bank,PNB,Android,5G,0,21,Tuesday,0
TXN0000039064,P2M,Transport,1139,SUCCESS,26-35,18-25,Gujarat,ICICI,IndusInd,Android,4G,0,10,Friday,0
TXN0000152050,P2M,Entertainment,305,SUCCESS,18-25,26-35,Telangana,SBI,Yes Bank,Android,5G,0,8,Saturday,1
TXN0000109226,P2M,Other,1819,SUCCESS,26-35,36-45,West Bengal,Kotak,SBI,Android,4G,0,19,Wednesday,0
TXN0000090679,P2P,Grocery,777,SUCCESS,36-45,26-35,Tamil Nadu,IndusInd,Yes Bank,Android,4G,0,19,Wednesday,0
TXN0000192275,P2P,Other,1248,SUCCESS,46-55,36-45,Uttar Pradesh,ICICI,IndusInd,Android,4G,0,11,Friday,0
TXN0000208309,P2M,Grocery,732,SUCCESS,56+,18-25,Andhra Pradesh,PNB,PNB,Android,4G,0,10,Monday,0
TXN0000197915,Recharge,Shopping,1267,SUCCESS,26-35,26-35,Uttar Pradesh,Yes Bank,SBI,iOS,5G,0,21,Thursday,0
TXN0000139408,Bill Payment,Utilities,2260,SUCCESS,36-45,46-55,West Bengal,Yes Bank,PNB,iOS,5G,0,8,Saturday,1
TXN0000186995,Bill Payment,Grocery,777,SUCCESS,18-25,46-55,Karnataka,SBI,SBI,Android,WiFi,0,14,Sunday,1
TXN0000134093,P2P,Food,1893,SUCCESS,18-25,26-35,Andhra Pradesh,Kotak,Kotak,Android,5G,0,12,Friday,0
TXN0000020924,P2P,Grocery,458,SUCCESS,26-35,18-25,West Bengal,IndusInd,Kotak,Android,3G,0,8,Sunday,1
TXN0000003090,P2P,Utilities,880,SUCCESS,26-35,36-45,West Bengal,HDFC,IndusInd,Web,4G,0,15,Tuesday,0
TXN0000011309,P2M,Fuel,480,SUCCESS,36-45,36-45,Maharashtra,Yes Bank,HDFC,Android,4G,0,17,Sunday,1
TXN0000088870,P2M,Shopping,674,SUCCESS,36-45,36-45,Tamil Nadu,SBI,Yes Bank,Android,4G,0,19,Thursday,0
TXN0000078280,P2M,Transport,1886,SUCCESS,18-25,26-35,Maharashtra,SBI,Yes Bank,Android,5G,0,17,Sunday,1
TXN0000065334,P2P,Other,1564,SUCCESS,26-35,18-25,Rajasthan,IndusInd,IndusInd,iOS,4G,0,13,Wednesday,0
TXN0000140263,P2M,Fuel,310,SUCCESS,26-35,26-35,Karnataka,HDFC,Kotak,iOS,4G,0,14,Saturday,1
TXN0000180153,P2P,Healthcare,184,SUCCESS,26-35,26-35,Karnataka,PNB,Yes Bank,Android,5G,0,14,Thursday,0
TXN0000186241,Bill Payment,Other,773,SUCCESS,18-25,18-25,Uttar Pradesh,PNB,SBI,Android,4G,0,12,Wednesday,0
TXN0000120593,P2P,Healthcare,1884,SUCCESS,36-45,36-45,Telangana,SBI,SBI,Android,4G,0,15,Friday,0
TXN0000203274,P2M,Grocery,393,SUCCESS,36-45,26-35,Uttar Pradesh,ICICI,Axis,Android,4G,0,7,Monday,0
TXN0000073314,P2P,Food,674,SUCCESS,26-35,36-45,Telangana,PNB,SBI,Android,4G,0,17,Sunday,1
TXN0000225647,P2P,Education,2467,FAILED,36-45,56+,Andhra Pradesh,PNB,HDFC,iOS,4G,0,20,Tuesday,0
TXN0000102519,P2M,Fuel,3207,SUCCESS,18-25,46-55,Uttar Pradesh,Kotak,ICICI,Android,4G,0,17,Tuesday,0
TXN0000169316,P2M,Food,1558,SUCCESS,26-35,26-35,Gujarat,IndusInd,HDFC,Android,WiFi,0,14,Thursday,0
TXN0000221678,P2P,Transport,273,SUCCESS,18-25,46-55,Rajasthan,ICICI,HDFC,iOS,WiFi,0,21,Wednesday,0
TXN0000041851,Bill Payment,Education,1711,SUCCESS,18-25,26-35,Telangana,PNB,Yes Bank,Android,5G,0,10,Friday,0
TXN0000220345,P2P,Other,1075,SUCCESS,46-55,26-35,Maharashtra,HDFC,Axis,Android,4G,0,13,Friday,0
TXN0000038403,Bill Payment,Food,663,SUCCESS,18-25,36-45,Delhi,ICICI,SBI,Android,4G,0,20,Monday,0
TXN0000208527,P2P,Entertainment,673,SUCCESS,26-35,56+,Maharashtra,PNB,HDFC,Android,5G,0,6,Thursday,0
TXN0000150873,P2M,Education,1711,SUCCESS,56+,18-25,Andhra Pradesh,SBI,IndusInd,Android,5G,0,17,Thursday,0
TXN0000126072,P2P,Fuel,377,SUCCESS,18-25,26-35,Karnataka,IndusInd,Yes Bank,Android,5G,0,18,Friday,0
TXN0000249063,P2P,Entertainment,368,SUCCESS,36-45,26-35,Uttar Pradesh,IndusInd,SBI,Android,5G,0,11,Tuesday,0
TXN0000060429,Bill Payment,Food,66,SUCCESS,26-35,46-55,West Bengal,IndusInd,Yes Bank,Android,WiFi,0,10,Monday,0
TXN0000051152,P2P,Food,73,SUCCESS,18-25,36-45,Karnataka,IndusInd,SBI,Android,4G,0,12,Wednesday,0
TXN0000247998,P2M,Food,221,SUCCESS,36-45,36-45,Andhra Pradesh,HDFC,HDFC,Android,5G,0,19,Wednesday,0
TXN0000026106,Recharge,Grocery,2794,SUCCESS,26-35,18-25,West Bengal,IndusInd,ICICI,Android,4G,0,7,Tuesday,0
TXN0000044426,P2M,Food,543,SUCCESS,36-45,26-35,Maharashtra,SBI,HDFC,iOS,4G,0,17,Thursday,0
TXN0000137849,Bill Payment,Shopping,866,SUCCESS,26-35,26-35,Rajasthan,IndusInd,SBI,iOS,4G,0,10,Wednesday,0
TXN0000027351,P2M,Grocery,1183,SUCCESS,26-35,46-55,Delhi,HDFC,Kotak,Android,4G,0,12,Friday,0
TXN0000221678,P2P,Transport,273,SUCCESS,18-25,46-55,Rajasthan,ICICI,HDFC,iOS,WiFi,0,21,Wednesday,0
TXN0000024355,Recharge,Grocery,468,SUCCESS,18-25,26-35,Andhra Pradesh,Axis,ICICI,Android,5G,0,11,Sunday,1
TXN0000071089,P2M,Education,858,SUCCESS,18-25,26-35,Rajasthan,HDFC,PNB,Android,4G,0,15,Tuesday,0
TXN0000185626,P2M,Other,245,SUCCESS,26-35,26-35,Andhra Pradesh,SBI,ICICI,Android,5G,0,21,Tuesday,0
TXN0000247755,Bill Payment,Grocery,444,SUCCESS,36-45,26-35,Tamil Nadu,SBI,SBI,Android,5G,0,14,Wednesday,0
TXN0000132660,Bill Payment,Grocery,246,FAILED,18-25,26-35,Tamil Nadu,IndusInd,HDFC,Android,4G,0,20,Friday,0
TXN0000070641,P2P,Fuel,2461,SUCCESS,26-35,18-25,Delhi,IndusInd,Axis,Android,4G,0,15,Wednesday,0
TXN0000093981,P2P,Food,461,SUCCESS,18-25,26-35,Gujarat,PNB,Axis,iOS,4G,0,15,Wednesday,0
TXN0000232655,P2M,Other,341,SUCCESS,26-35,26-35,Karnataka,IndusInd,SBI,Android,4G,0,15,Monday,0
TXN0000156453,P2M,Food,1183,SUCCESS,26-35,36-45,Telangana,SBI,ICICI,Android,WiFi,0,11,Tuesday,0
TXN0000216834,P2M,Entertainment,511,SUCCESS,26-35,36-45,Telangana,SBI,HDFC,iOS,5G,0,18,Monday,0
TXN0000101333,P2P,Food,309,SUCCESS,18-25,26-35,Karnataka,Axis,SBI,Android,4G,0,11,Sunday,1
TXN0000168915,P2P,Grocery,1099,SUCCESS,26-35,26-35,Rajasthan,IndusInd,ICICI,iOS,WiFi,0,18,Thursday,0
TXN0000084150,Bill Payment,Transport,142,SUCCESS,46-55,36-45,Delhi,PNB,SBI,Android,4G,0,12,Wednesday,0
TXN0000243801,Bill Payment,Grocery,1344,SUCCESS,36-45,26-35,Gujarat,ICICI,ICICI,Android,5G,0,1,Saturday,1
TXN0000079819,Bill Payment,Education,3082,SUCCESS,26-35,36-45,Tamil Nadu,PNB,HDFC,Android,3G,0,11,Monday,0
TXN0000051589,P2P,Education,4387,SUCCESS,26-35,36-45,Gujarat,SBI,SBI,Android,4G,0,16,Monday,0
TXN0000060775,P2P,Shopping,615,FAILED,46-55,26-35,Tamil Nadu,SBI,Axis,Android,4G,0,17,Wednesday,0
TXN0000141340,Recharge,Education,1125,SUCCESS,18-25,18-25,Rajasthan,IndusInd,Axis,Android,5G,0,13,Thursday,0
TXN0000126245,P2P,Entertainment,803,SUCCESS,18-25,36-45,Rajasthan,ICICI,ICICI,iOS,4G,0,20,Saturday,1
TXN0000060775,P2P,Shopping,615,FAILED,46-55,26-35,Tamil Nadu,SBI,Axis,Android,4G,0,17,Wednesday,0
TXN0000159485,P2P,Fuel,4951,SUCCESS,26-35,36-45,West Bengal,HDFC,HDFC,Android,4G,0,13,Friday,0
TXN0000158459,P2P,Entertainment,870,SUCCESS,18-25,26-35,Telangana,HDFC,HDFC,Android,4G,0,12,Saturday,1
TXN0000155395,P2M,Food,127,SUCCESS,18-25,18-25,Delhi,HDFC,Kotak,Android,4G,0,14,Tuesday,0
TXN0000038186,P2P,Utilities,967,SUCCESS,18-25,26-35,Delhi,ICICI,Yes Bank,Android,4G,0,17,Monday,0
TXN0000096623,P2P,Fuel,2438,SUCCESS,56+,36-45,Tamil Nadu,SBI,Yes Bank,iOS,5G,0,2,Saturday,1
TXN0000248940,P2M,Food,325,FAILED,36-45,26-35,Rajasthan,SBI,ICICI,Android,5G,0,15,Sunday,1
TXN0000157551,P2M,Education,1276,SUCCESS,26-35,26-35,Delhi,Yes Bank,IndusInd,Android,4G,0,10,Friday,0
TXN0000168049,P2P,Other,165,SUCCESS,56+,56+,Maharashtra,SBI,PNB,Android,4G,0,11,Monday,0
TXN0000199619,P2M,Grocery,781,SUCCESS,18-25,26-35,Rajasthan,Yes Bank,Yes Bank,Android,WiFi,0,13,Sunday,1
TXN0000082019,P2P,Food,527,SUCCESS,18-25,56+,Gujarat,HDFC,SBI,Android,4G,0,8,Friday,0
TXN0000182886,P2M,Grocery,436,SUCCESS,18-25,18-25,Maharashtra,Yes Bank,SBI,Android,WiFi,0,19,Monday,0
TXN0000089361,P2M,Grocery,4152,SUCCESS,56+,36-45,Uttar Pradesh,SBI,Axis,Android,5G,0,9,Tuesday,0
TXN0000056504,P2P,Grocery,1619,FAILED,26-35,18-25,Karnataka,IndusInd,SBI,Android,5G,0,13,Wednesday,0
TXN0000126061,P2M,Shopping,5861,SUCCESS,26-35,18-25,Maharashtra,Axis,HDFC,Android,5G,0,11,Tuesday,0
TXN0000168049,P2P,Other,165,SUCCESS,56+,56+,Maharashtra,SBI,PNB,Android,4G,0,11,Monday,0
TXN0000028796,Bill Payment,Food,1693,SUCCESS,36-45,36-45,Uttar Pradesh,ICICI,Axis,Android,5G,0,17,Saturday,1
TXN0000086443,P2P,Entertainment,177,SUCCESS,26-35,18-25,Karnataka,SBI,Axis,Android,5G,0,16,Sunday,1
TXN0000240399,P2P,Food,514,SUCCESS,26-35,18-25,Maharashtra,Kotak,SBI,Android,4G,0,21,Wednesday,0
TXN0000124050,P2P,Grocery,461,SUCCESS,36-45,36-45,Karnataka,SBI,SBI,iOS,4G,0,17,Thursday,0
TXN0000010305,P2P,Grocery,4042,SUCCESS,36-45,26-35,Tamil Nadu,Yes Bank,HDFC,Android,4G,0,18,Thursday,0
TXN0000038710,P2M,Fuel,510,SUCCESS,18-25,18-25,Telangana,PNB,SBI,Android,WiFi,0,17,Tuesday,0
TXN0000249268,P2P,Grocery,939,FAILED,36-45,26-35,Andhra Pradesh,Axis,SBI,iOS,4G,0,23,Wednesday,0
TXN0000170092,P2P,Healthcare,183,SUCCESS,36-45,26-35,Tamil Nadu,IndusInd,Yes Bank,Android,5G,0,18,Tuesday,0
TXN0000182933,P2M,Food,2615,SUCCESS,18-25,26-35,Tamil Nadu,SBI,Yes Bank,Android,4G,0,13,Wednesday,0
TXN0000159526,P2P,Transport,473,SUCCESS,36-45,18-25,Telangana,HDFC,ICICI,Android,5G,0,9,Saturday,1
TXN0000011872,P2P,Grocery,2012,SUCCESS,36-45,46-55,Uttar Pradesh,PNB,SBI,Web,4G,0,13,Saturday,1
TXN0000215603,P2M,Fuel,617,SUCCESS,26-35,18-25,Uttar Pradesh,Yes Bank,ICICI,Android,5G,0,13,Wednesday,0
TXN0000234865,P2P,Food,328,SUCCESS,26-35,26-35,Delhi,IndusInd,Axis,Android,4G,0,21,Friday,0
TXN0000084977,P2P,Education,1884,SUCCESS,26-35,18-25,Karnataka,ICICI,Axis,Android,4G,0,10,Sunday,1
TXN0000197781,P2P,Grocery,1579,SUCCESS,18-25,26-35,Karnataka,Axis,SBI,Android,5G,0,18,Monday,0
TXN0000089564,Recharge,Other,537,SUCCESS,36-45,18-25,Telangana,ICICI,Yes Bank,Web,4G,0,18,Tuesday,0
TXN0000065585,P2M,Utilities,1982,SUCCESS,18-25,36-45,West Bengal,IndusInd,Yes Bank,Android,4G,0,20,Tuesday,0
TXN0000216897,Bill Payment,Transport,136,SUCCESS,36-45,36-45,Delhi,PNB,IndusInd,Android,4G,0,17,Monday,0
TXN0000219781,P2P,Food,161,SUCCESS,36-45,18-25,Telangana,IndusInd,SBI,iOS,4G,0,13,Monday,0
TXN0000087179,P2P,Grocery,1760,SUCCESS,26-35,18-25,Delhi,PNB,Axis,iOS,5G,0,22,Tuesday,0
TXN0000112297,P2M,Transport,131,SUCCESS,36-45,18-25,Telangana,PNB,PNB,Android,4G,0,20,Wednesday,0
TXN0000004426,P2M,Grocery,403,SUCCESS,36-45,26-35,Tamil Nadu,PNB,Axis,iOS,5G,0,19,Monday,0
TXN0000031280,P2P,Transport,402,SUCCESS,36-45,26-35,Rajasthan,Yes Bank,HDFC,Android,3G,0,15,Thursday,0
TXN0000208527,P2P,Entertainment,673,SUCCESS,26-35,56+,Maharashtra,PNB,HDFC,Android,5G,0,6,Thursday,0
TXN0000179273,Bill Payment,Grocery,1492,SUCCESS,26-35,18-25,Tamil Nadu,IndusInd,ICICI,iOS,4G,0,11,Thursday,0
TXN0000239630,P2M,Food,290,SUCCESS,36-45,36-45,Tamil Nadu,SBI,Yes Bank,iOS,4G,0,11,Tuesday,0
TXN0000213716,P2P,Food,332,SUCCESS,26-35,26-35,Uttar Pradesh,IndusInd,Kotak,Web,4G,0,14,Wednesday,0
TXN0000118029,Recharge,Shopping,860,SUCCESS,18-25,36-45,Delhi,Yes Bank,SBI,Android,5G,0,17,Friday,0
TXN0000246306,Bill Payment,Utilities,4271,SUCCESS,36-45,46-55,Telangana,Axis,HDFC,Android,4G,0,20,Sunday,1
TXN0000122403,P2P,Utilities,1837,SUCCESS,18-25,26-35,Delhi,IndusInd,PNB,Android,4G,0,21,Sunday,1
TXN0000174089,Bill Payment,Transport,53,SUCCESS,18-25,36-45,Telangana,Kotak,SBI,Android,5G,0,16,Tuesday,0
TXN0000050495,P2P,Transport,201,SUCCESS,36-45,26-35,Tamil Nadu,SBI,SBI,Android,5G,0,15,Tuesday,0
TXN0000144060,P2P,Fuel,1594,SUCCESS,18-25,36-45,Uttar Pradesh,HDFC,SBI,Android,4G,0,21,Sunday,1
TXN0000240017,P2P,Grocery,2012,SUCCESS,46-55,18-25,Tamil Nadu,ICICI,HDFC,Android,5G,0,0,Saturday,1
TXN0000095674,P2P,Healthcare,473,SUCCESS,26-35,26-35,West Bengal,ICICI,SBI,Android,4G,0,13,Friday,0
TXN0000065912,Bill Payment,Other,201,SUCCESS,26-35,18-25,Maharashtra,HDFC,ICICI,Android,5G,0,16,Friday,0
TXN0000248329,P2M,Grocery,1170,SUCCESS,26-35,18-25,Maharashtra,ICICI,Kotak,iOS,5G,0,14,Friday,0
TXN0000151286,Recharge,Entertainment,289,SUCCESS,26-35,18-25,Andhra Pradesh,IndusInd,SBI,iOS,5G,0,11,Wednesday,0
